pct,Experiment,mixture,tax_name,tool,reads
8.48E-38,E.coli - S.flexneri,90.0/10.0,Enterobacter xiangfangensis,Centrifuge,1.25E-06
8.20E-38,E.coli - S.flexneri,90.0/10.0,Hafnia alvei,Centrifuge,6.26E-06
7.38E-38,E.coli - S.flexneri,90.0/10.0,Enterobacter sp. E20,Centrifuge,1.25E-06
4.62E-38,E.coli - S.flexneri,90.0/10.0,Enterobacter sp. HK169,Centrifuge,6.26E-07
2.39E-38,E.coli - S.flexneri,90.0/10.0,Enterobacter cloacae complex sp. 35734,Centrifuge,4.38E-06
2.05E-38,E.coli - S.flexneri,90.0/10.0,Enterobacter kobei,Centrifuge,6.26E-07
1.16E-38,E.coli - S.flexneri,90.0/10.0,Enterobacter cloacae complex 'Hoffmann cluster IV',Centrifuge,6.26E-07
6.24E-42,E.coli - S.flexneri,90.0/10.0,Enterobacteria phage VT2phi_272,Centrifuge,1.88E-06
2.58E-44,E.coli - S.flexneri,90.0/10.0,Cronobacter malonaticus,Centrifuge,6.26E-07
1.14E-44,E.coli - S.flexneri,90.0/10.0,Cronobacter condimenti,Centrifuge,1.25E-06
3.64E-45,E.coli - S.flexneri,90.0/10.0,Cronobacter muytjensii,Centrifuge,1.25E-06
2.37E-45,E.coli - S.flexneri,90.0/10.0,Cronobacter universalis,Centrifuge,6.26E-07
1.55E-45,E.coli - S.flexneri,90.0/10.0,Kluyvera intermedia,Centrifuge,1.69E-05
1.03E-46,E.coli - S.flexneri,90.0/10.0,Plautia stali symbiont,Centrifuge,2.25E-05
1.04E-49,E.coli - S.flexneri,90.0/10.0,Obesumbacterium proteus,Centrifuge,3.76E-06
5.21E-50,E.coli - S.flexneri,90.0/10.0,Salmonella phage SJ46,Centrifuge,1.25E-06
2.65E-51,E.coli - S.flexneri,90.0/10.0,Morganella morganii,Centrifuge,9.39E-06
1.69E-52,E.coli - S.flexneri,90.0/10.0,Plesiomonas shigelloides,Centrifuge,6.26E-07
8.52E-54,E.coli - S.flexneri,90.0/10.0,Pantoea sp. PSNIH1,Centrifuge,2.50E-06
1.99E-54,E.coli - S.flexneri,90.0/10.0,Edwardsiella anguillarum,Centrifuge,6.26E-07
1.13E-54,E.coli - S.flexneri,90.0/10.0,Pantoea sp. PSNIH2,Centrifuge,8.77E-06
8.61E-55,E.coli - S.flexneri,90.0/10.0,Serratia rubidaea,Centrifuge,1.88E-06
2.12E-55,E.coli - S.flexneri,90.0/10.0,Dickeya solani,Centrifuge,3.76E-06
5.11E-56,E.coli - S.flexneri,90.0/10.0,Dickeya dadantii,Centrifuge,1.25E-06
4.76E-56,E.coli - S.flexneri,90.0/10.0,Serratia fonticola,Centrifuge,4.38E-06
2.68E-56,E.coli - S.flexneri,90.0/10.0,Chania multitudinisentens,Centrifuge,1.88E-06
6.23E-57,E.coli - S.flexneri,90.0/10.0,Rahnella aquatilis,Centrifuge,1.88E-06
1.52E-57,E.coli - S.flexneri,90.0/10.0,Serratia plymuthica,Centrifuge,1.00E-05
4.73E-59,E.coli - S.flexneri,90.0/10.0,Serratia marcescens,Centrifuge,6.89E-06
3.93E-59,E.coli - S.flexneri,90.0/10.0,Serratia liquefaciens,Centrifuge,1.25E-06
5.02E-60,E.coli - S.flexneri,90.0/10.0,Pantoea agglomerans,Centrifuge,2.50E-06
0,E.coli - S.flexneri,90.0/10.0,Azorhizobium caulinodans,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Buchnera aphidicola,Centrifuge,9.39E-06
0,E.coli - S.flexneri,90.0/10.0,Cellulomonas gilvus,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Shewanella putrefaciens,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Myxococcus xanthus,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Rubinisphaera brasiliensis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Burkholderia cepacia,Centrifuge,4.38E-06
0,E.coli - S.flexneri,90.0/10.0,Pseudomonas fluorescens,Centrifuge,1.88E-06
0,E.coli - S.flexneri,90.0/10.0,Pseudomonas putida,Centrifuge,2.50E-06
0,E.coli - S.flexneri,90.0/10.0,Ralstonia solanacearum,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Pseudomonas stutzeri,Centrifuge,9.39E-06
0,E.coli - S.flexneri,90.0/10.0,Pseudomonas syringae,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Xanthomonas campestris,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Rhizobium leguminosarum,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Acinetobacter baumannii,Centrifuge,1.88E-06
0,E.coli - S.flexneri,90.0/10.0,Moraxella catarrhalis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Beijerinckia indica,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Providencia stuartii,Centrifuge,8.14E-06
0,E.coli - S.flexneri,90.0/10.0,Aeromonas hydrophila,Centrifuge,4.38E-06
0,E.coli - S.flexneri,90.0/10.0,Aeromonas media,Centrifuge,3.13E-06
0,E.coli - S.flexneri,90.0/10.0,Aeromonas schubertii,Centrifuge,2.50E-06
0,E.coli - S.flexneri,90.0/10.0,Aeromonas veronii,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Vibrio alginolyticus,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Vibrio harveyi,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Vibrio vulnificus,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Grimontia hollisae,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Vibrio campbellii,Centrifuge,1.88E-06
0,E.coli - S.flexneri,90.0/10.0,Vibrio natriegens,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Aggregatibacter actinomycetemcomitans,Centrifuge,3.13E-06
0,E.coli - S.flexneri,90.0/10.0,Actinobacillus pleuropneumoniae,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Haemophilus influenzae,Centrifuge,3.13E-06
0,E.coli - S.flexneri,90.0/10.0,[Haemophilus] ducreyi,Centrifuge,2.50E-06
0,E.coli - S.flexneri,90.0/10.0,[Haemophilus] parasuis,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Pasteurella multocida,Centrifuge,3.13E-06
0,E.coli - S.flexneri,90.0/10.0,Coxiella burnetii,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Rickettsia akari,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Campylobacter gracilis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Syntrophomonas wolfei,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Nitrosomonas eutropha,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Ehrlichia canis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Francisella persica,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Herbaspirillum seropedicae,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Flavobacterium johnsoniae,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Flavobacterium columnare,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Halorhodospira halophila,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Blastochloris viridis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Nitrosococcus oceani,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Piscirickettsia salmonis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Streptococcus agalactiae,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Enterococcus faecalis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Enterococcus hirae,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Lactococcus lactis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Bacillus amyloliquefaciens,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Bacillus anthracis,Centrifuge,1.88E-06
0,E.coli - S.flexneri,90.0/10.0,Bacillus cereus,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Paenibacillus polymyxa,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Bacillus thuringiensis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Paenibacillus larvae,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Clostridium botulinum,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Clostridioides difficile,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Clostridium tetani,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Desulfosporosinus orientis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Bifidobacterium coryneforme,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Cellulomonas fimi,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Corynebacterium pseudotuberculosis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Corynebacterium callunae,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Mycobacterium phlei,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Rhodococcus erythropolis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Nocardiopsis dassonvillei,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Rothia dentocariosa,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Mycoplasma pulmonis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Methanothermus fervidus,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Halomonas elongata,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Bifidobacterium animalis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Serratia proteamaculans,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Yersinia kristensenii,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Vibrio nigripulchritudo,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Acetohalobium arabaticum,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Staphylococcus saprophyticus,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Legionella oakridgensis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Rhizobium etli,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Pectobacterium atrosepticum,Centrifuge,3.13E-06
0,E.coli - S.flexneri,90.0/10.0,Yersinia aldovae,Centrifuge,3.13E-06
0,E.coli - S.flexneri,90.0/10.0,Yersinia frederiksenii,Centrifuge,3.13E-06
0,E.coli - S.flexneri,90.0/10.0,Photorhabdus luminescens,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Vibrio tubiashii,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Taylorella equigenitalis,Centrifuge,4.38E-06
0,E.coli - S.flexneri,90.0/10.0,Acidithiobacillus caldus,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Leptothrix cholodnii,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Rhodovulum sulfidophilum,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Mesorhizobium ciceri,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Stenotrophomonas maltophilia,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Xenorhabdus bovienii,Centrifuge,2.50E-06
0,E.coli - S.flexneri,90.0/10.0,Halobacteroides halobius,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Pseudoalteromonas rubra,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Corynebacterium urealyticum,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Tolumonas auensis,Centrifuge,2.50E-06
0,E.coli - S.flexneri,90.0/10.0,Ferrimonas balearica,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Paenibacillus durus,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Bibersteinia trehalosi,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Pseudomonas oryzihabitans,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Wigglesworthia glossinidia,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Janthinobacterium agaricidamnosum,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Shewanella frigidimarina,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Burkholderia thailandensis,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Shewanella amazonensis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Shewanella baltica,Centrifuge,5.64E-06
0,E.coli - S.flexneri,90.0/10.0,Actinobacillus succinogenes,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Shewanella pealeana,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Photobacterium profundum,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Mannheimia haemolytica,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Pseudomonas monteilii,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Chitinophaga pinensis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Aliivibrio wodanis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Moritella viscosa,Centrifuge,2.50E-06
0,E.coli - S.flexneri,90.0/10.0,Pragia fontium,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Myxococcus stipitatus,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Methanobrevibacter ruminantium,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Hippea maritima,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Desulfotalea psychrophila,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Thermacetogenium phaeum,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Bacillus weihenstephanensis,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Ketogulonicigenium vulgare,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Edwardsiella hoshinae,Centrifuge,2.50E-06
0,E.coli - S.flexneri,90.0/10.0,Shewanella sp. ANA-3,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Bordetella petrii,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Thioalkalivibrio paradoxus,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Cupriavidus metallidurans,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Caldilinea aerophila,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,secondary endosymbiont of Heteropsylla cubana,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Idiomarina loihiensis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Bacillus endophyticus,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Nitrosomonas sp. AL212,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Chromohalobacter salexigens,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Cedecea neteri,Centrifuge,1.06E-05
0,E.coli - S.flexneri,90.0/10.0,Planococcus antarcticus,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Laribacter hongkongensis,Centrifuge,3.13E-06
0,E.coli - S.flexneri,90.0/10.0,Tistrella mobilis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Pseudothermotoga lettingae,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Thermodesulfobium narugense,Centrifuge,1.88E-06
0,E.coli - S.flexneri,90.0/10.0,Candidatus Baumannia cicadellinicola,Centrifuge,1.88E-06
0,E.coli - S.flexneri,90.0/10.0,Thalassolituus oleivorans,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Vibrio coralliilyticus,Centrifuge,1.00E-05
0,E.coli - S.flexneri,90.0/10.0,Rhodoferax ferrireducens,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Candidatus Pelagibacter ubique,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Stenotrophomonas rhizophila,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Dyella japonica,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Alteromonas stellipolaris,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Cupriavidus pinatubonensis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Robiginitalea biformata,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Paraburkholderia phenoliruptrix,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Lysobacter gummosus,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Yersinia aleksiciae,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Rhodopirellula baltica,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Chlorobaculum parvum,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Pseudoalteromonas sp. Bsw20308,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Alcanivorax dieselolei,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Glaciecola nitratireducens,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Alteromonas mediterranea,Centrifuge,4.38E-06
0,E.coli - S.flexneri,90.0/10.0,Psychromonas sp. CNPT3,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Dokdonella koreensis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Erwinia tasmaniensis,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Xenorhabdus doucetiae,Centrifuge,4.38E-06
0,E.coli - S.flexneri,90.0/10.0,Shewanella loihica,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Spiroplasma cantharicola,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Sulfurospirillum cavolei,Centrifuge,2.50E-06
0,E.coli - S.flexneri,90.0/10.0,Yersinia similis,Centrifuge,2.50E-06
0,E.coli - S.flexneri,90.0/10.0,Natranaerobius thermophilus,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Pseudomonas protegens,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Protochlamydia naegleriophila,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Enterobacter sp. 638,Centrifuge,3.13E-06
0,E.coli - S.flexneri,90.0/10.0,Pontibacter korlensis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Candidatus Riesia pediculicola,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Shewanella piezotolerans,Centrifuge,2.50E-06
0,E.coli - S.flexneri,90.0/10.0,Paraburkholderia rhizoxinica,Centrifuge,1.88E-06
0,E.coli - S.flexneri,90.0/10.0,Xanthomonas euvesicatoria,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Candidatus Desulforudis audaxviator,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Oceanimonas sp. GK1,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Actinomyces oris,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Luteipulveratus mongoliensis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Photorhabdus temperata,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Alteromonas australica,Centrifuge,5.01E-06
0,E.coli - S.flexneri,90.0/10.0,Allofrancisella guangzhouensis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Bifidobacterium kashiwanohense,Centrifuge,1.88E-06
0,E.coli - S.flexneri,90.0/10.0,Pandoraea vervacti,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Agarivorans gilvus,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Leptotrichia sp. oral taxon 212,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Azoarcus sp. KH32C,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Sulfuritalea hydrogenivorans,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Methylophaga nitratireducenticrescens,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Methylophaga frappieri,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Burkholderia sp. RPE64,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Pseudomonas brassicacearum,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Desulfurispirillum indicum,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Candidatus Moranella endobia,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Rhizobium sp. NT-26,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Melioribacter roseus,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Enterobacteria phage mEp460,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Sphingomonas sp. NIC1,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Gilliamella apicola,Centrifuge,1.88E-06
0,E.coli - S.flexneri,90.0/10.0,Pseudomonas sp. UW4,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Candidatus Pantoea carbekii,Centrifuge,2.50E-06
0,E.coli - S.flexneri,90.0/10.0,Sodalis praecaptivus,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Pseudohongiella spirulinae,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Candidatus Endolissoclinum faulkneri,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Liberibacter crescens,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Photobacterium gaetbulicola,Centrifuge,3.76E-06
0,E.coli - S.flexneri,90.0/10.0,Intestinimonas butyriciproducens,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,bacterium L21-Spi-D4,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Pseudoalteromonas sp. OCN003,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Candidatus Tachikawaea gelatinosa,Centrifuge,1.00E-05
0,E.coli - S.flexneri,90.0/10.0,Marinobacter similis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Vibrio tritonius,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Streptomyces leeuwenhoekii,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Ectothiorhodospira sp. BSL-9,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Anoxybacillus sp. B7M1,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Flavobacterium gilvum,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Coriobacteriaceae bacterium 68-1-3,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Francisella sp. FSC1006,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Woeseia oceani,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Limnochorda pilosa,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Bacillus sp. X1(2014),Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Erwinia gerundensis,Centrifuge,1.88E-06
0,E.coli - S.flexneri,90.0/10.0,Verrucomicrobia bacterium IMCC26134,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Actinobacteria bacterium IMCC26256,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Caldimicrobium thiodismutans,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Magnetospirillum sp. XM-1,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Pseudonocardia sp. HH130630-07,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Turicibacter sp. H121,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Klebsiella sp. G5,Centrifuge,3.76E-06
0,E.coli - S.flexneri,90.0/10.0,Rhodococcus sp. 008,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Serratia sp. YD25,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Thalassotalea sp. LPB0090,Centrifuge,1.88E-06
0,E.coli - S.flexneri,90.0/10.0,Paucibacter sp. KCTC 42545,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Microbulbifer sp. CCB-MM1,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Candidatus Doolittlea endobia,Centrifuge,1.88E-06
0,E.coli - S.flexneri,90.0/10.0,Candidatus Hoaglandella endobia,Centrifuge,9.39E-06
0,E.coli - S.flexneri,90.0/10.0,Candidatus Mikella endobia,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Pseudomonas sp. L10.10,Centrifuge,1.25E-06
0,E.coli - S.flexneri,90.0/10.0,Variovorax sp. PAMC 28711,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Gammaproteobacteria bacterium TR3.2,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Streptococcus pantholopis,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Bacillus sp. FJAT-14266,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Gordonia phage OneUp,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Porphyrobacter sp. LM 6,Centrifuge,6.26E-07
0,E.coli - S.flexneri,90.0/10.0,Hyphomonas sp. Mor2,Centrifuge,1.88E-06
0,E.coli - S.flexneri,90.0/10.0,Jeongeupia sp. USM3,Centrifuge,6.26E-07
0.972214,E.coli - S.flexneri,99.0/1.0,Escherichia coli,Centrifuge,0.985481248
0.0144988,E.coli - S.flexneri,99.0/1.0,Shigella flexneri,Centrifuge,0.005120457
0.00596803,E.coli - S.flexneri,99.0/1.0,Enterobacter asburiae,Centrifuge,0.000546387
0.00200607,E.coli - S.flexneri,99.0/1.0,Enterobacteria phage cdtI,Centrifuge,3.84E-06
0.000742361,E.coli - S.flexneri,99.0/1.0,Shigella dysenteriae,Centrifuge,0.001559617
