pct,reads,Experiment,mixture,tax_id,tax_name
1.29E-06,2,S. saprophyticus - S. pyogenes,90.0/10.0,76760,Pseudomonas rhodesiae
6.45E-07,1,S. saprophyticus - S. pyogenes,90.0/10.0,294,Pseudomonas fluorescens
6.45E-07,1,S. saprophyticus - S. pyogenes,90.0/10.0,47884,Pseudomonas taetrolens
6.45E-07,1,S. saprophyticus - S. pyogenes,90.0/10.0,287,Pseudomonas aeruginosa
6.45E-07,1,S. saprophyticus - S. pyogenes,90.0/10.0,2083051,Pseudomonas sp. SWI6
1.93E-06,3,S. saprophyticus - S. pyogenes,90.0/10.0,657445,Francisella noatunensis
6.45E-07,1,S. saprophyticus - S. pyogenes,90.0/10.0,28110,Francisella philomiragia
1.29E-06,2,S. saprophyticus - S. pyogenes,90.0/10.0,190893,Vibrio coralliilyticus
1.29E-06,2,S. saprophyticus - S. pyogenes,90.0/10.0,714,Aggregatibacter actinomycetemcomitans
6.45E-07,1,S. saprophyticus - S. pyogenes,90.0/10.0,40324,Stenotrophomonas maltophilia
6.45E-07,1,S. saprophyticus - S. pyogenes,90.0/10.0,114186,Candidatus Carsonella ruddii
6.45E-07,1,S. saprophyticus - S. pyogenes,90.0/10.0,235,Brucella abortus
6.45E-07,1,S. saprophyticus - S. pyogenes,90.0/10.0,29459,Brucella melitensis
6.45E-07,1,S. saprophyticus - S. pyogenes,90.0/10.0,2560057,Terasakiella sp. SH-1
6.45E-07,1,S. saprophyticus - S. pyogenes,90.0/10.0,1079,Blastochloris viridis
6.45E-07,1,S. saprophyticus - S. pyogenes,90.0/10.0,171437,Tistrella mobilis
6.45E-07,1,S. saprophyticus - S. pyogenes,90.0/10.0,744985,alpha proteobacterium HIMB59
6.45E-07,1,S. saprophyticus - S. pyogenes,90.0/10.0,349221,Micavibrio aeruginosavorus
1.29E-06,2,S. saprophyticus - S. pyogenes,90.0/10.0,487,Neisseria meningitidis
1.29E-06,2,S. saprophyticus - S. pyogenes,90.0/10.0,63,Vitreoscilla filiformis
1.93E-06,3,S. saprophyticus - S. pyogenes,90.0/10.0,152480,Burkholderia ambifaria
6.45E-07,1,S. saprophyticus - S. pyogenes,90.0/10.0,195,Campylobacter coli
1.93E-06,3,S. saprophyticus - S. pyogenes,90.0/10.0,2033437,Chitinophaga sp. MD30
1.93E-06,3,S. saprophyticus - S. pyogenes,90.0/10.0,2058135,Olleya sp. Bg11-27
1.93E-06,3,S. saprophyticus - S. pyogenes,90.0/10.0,388413,Algoriphagus machipongonensis
1.29E-06,2,S. saprophyticus - S. pyogenes,90.0/10.0,1008,Saprospira grandis
6.45E-07,1,S. saprophyticus - S. pyogenes,90.0/10.0,456827,Candidatus Cloacimonas acidaminovorans
6.45E-07,1,S. saprophyticus - S. pyogenes,90.0/10.0,693075,Caldisericum exile
6.45E-07,1,S. saprophyticus - S. pyogenes,90.0/10.0,139438,Geovibrio thiophilus
4.00E-05,62,S. saprophyticus - S. pyogenes,90.0/10.0,9606,Homo sapiens
1.93E-06,3,S. saprophyticus - S. pyogenes,90.0/10.0,35344,Streptococcus phage T12
1.29E-06,2,S. saprophyticus - S. pyogenes,90.0/10.0,423476,Streptococcus phage phi3396
1.29E-06,2,S. saprophyticus - S. pyogenes,90.0/10.0,403905,Streptococcus phage P9
6.45E-07,1,S. saprophyticus - S. pyogenes,90.0/10.0,173707,Temperate phage phiNIH1.1
0.906482246,517285,S. saprophyticus - S. pyogenes,99.0/1.0,29385,Staphylococcus saprophyticus
0.001915356,1093,S. saprophyticus - S. pyogenes,99.0/1.0,1280,Staphylococcus aureus
0.000466134,266,S. saprophyticus - S. pyogenes,99.0/1.0,1282,Staphylococcus epidermidis
0.000255848,146,S. saprophyticus - S. pyogenes,99.0/1.0,1286,Staphylococcus simulans
0.000252343,144,S. saprophyticus - S. pyogenes,99.0/1.0,283734,Staphylococcus pseudintermedius
0.000243581,139,S. saprophyticus - S. pyogenes,99.0/1.0,1283,Staphylococcus haemolyticus
0.000236572,135,S. saprophyticus - S. pyogenes,99.0/1.0,29382,Staphylococcus cohnii
0.000159467,91,S. saprophyticus - S. pyogenes,99.0/1.0,246432,Staphylococcus equorum
0.00015421,88,S. saprophyticus - S. pyogenes,99.0/1.0,1288,Staphylococcus xylosus
8.41E-05,48,S. saprophyticus - S. pyogenes,99.0/1.0,45972,Staphylococcus pasteuri
8.24E-05,47,S. saprophyticus - S. pyogenes,99.0/1.0,28035,Staphylococcus lugdunensis
8.24E-05,47,S. saprophyticus - S. pyogenes,99.0/1.0,1292,Staphylococcus warneri
7.71E-05,44,S. saprophyticus - S. pyogenes,99.0/1.0,1290,Staphylococcus hominis
6.83E-05,39,S. saprophyticus - S. pyogenes,99.0/1.0,70255,Staphylococcus condimenti
6.48E-05,37,S. saprophyticus - S. pyogenes,99.0/1.0,214473,Staphylococcus nepalensis
6.31E-05,36,S. saprophyticus - S. pyogenes,99.0/1.0,2044912,Staphylococcus sp. SDB 2975
5.43E-05,31,S. saprophyticus - S. pyogenes,99.0/1.0,29379,Staphylococcus auricularis
4.73E-05,27,S. saprophyticus - S. pyogenes,99.0/1.0,1715860,Staphylococcus sp. AntiMn-1
4.21E-05,24,S. saprophyticus - S. pyogenes,99.0/1.0,29384,Staphylococcus kloosii
1.75E-05,10,S. saprophyticus - S. pyogenes,99.0/1.0,373067,Staphylococcus sp. 693-2
1.75E-05,10,S. saprophyticus - S. pyogenes,99.0/1.0,1281,Staphylococcus carnosus
1.58E-05,9,S. saprophyticus - S. pyogenes,99.0/1.0,61015,Staphylococcus succinus
1.40E-05,8,S. saprophyticus - S. pyogenes,99.0/1.0,1295,Staphylococcus schleiferi
1.40E-05,8,S. saprophyticus - S. pyogenes,99.0/1.0,643214,Staphylococcus stepanovicii
8.76E-06,5,S. saprophyticus - S. pyogenes,99.0/1.0,985762,Staphylococcus agnetis
7.01E-06,4,S. saprophyticus - S. pyogenes,99.0/1.0,1294,Staphylococcus muscae
5.26E-06,3,S. saprophyticus - S. pyogenes,99.0/1.0,46126,Staphylococcus chromogenes
5.26E-06,3,S. saprophyticus - S. pyogenes,99.0/1.0,46127,Staphylococcus felis
5.26E-06,3,S. saprophyticus - S. pyogenes,99.0/1.0,308354,Staphylococcus simiae
5.26E-06,3,S. saprophyticus - S. pyogenes,99.0/1.0,170573,Staphylococcus pettenkoferi
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,29388,Staphylococcus capitis
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,1296,Staphylococcus sciuri
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,29380,Staphylococcus caprae
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,53344,Staphylococcus delphini
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,678601,Staphylococcus sp. CDC3
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,2025492,Staphylococcus sp. M0911
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,985002,Staphylococcus argenteus
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,155085,Staphylococcus lutrae
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,70258,Staphylococcus piscifermentans
7.01E-06,4,S. saprophyticus - S. pyogenes,99.0/1.0,1849491,Auricoccus indicus
5.26E-06,3,S. saprophyticus - S. pyogenes,99.0/1.0,1898474,Macrococcus sp. IME1552
7.89E-05,45,S. saprophyticus - S. pyogenes,99.0/1.0,1392,Bacillus anthracis
4.73E-05,27,S. saprophyticus - S. pyogenes,99.0/1.0,1396,Bacillus cereus
2.45E-05,14,S. saprophyticus - S. pyogenes,99.0/1.0,1428,Bacillus thuringiensis
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,580165,Bacillus cytotoxicus
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1405,Bacillus mycoides
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1839798,Bacillus sp. FDAARGOS_235
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,2026189,Bacillus albus
1.93E-05,11,S. saprophyticus - S. pyogenes,99.0/1.0,492670,Bacillus velezensis
1.40E-05,8,S. saprophyticus - S. pyogenes,99.0/1.0,1423,Bacillus subtilis
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,1452,Bacillus atrophaeus
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1402,Bacillus licheniformis
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,2093834,Bacillus sp. ZY-1-1
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,33932,Bacillus cohnii
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1404,Bacillus megaterium
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1049581,Bacillus cellulasensis
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,86664,Bacillus flexus
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,2070463,Lysinibacillus sp. SGAir0095
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,28031,Lysinibacillus fusiformis
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1295642,Parageobacillus genomosp. 1
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,2213194,Paraliobacillus sp. X-1125
1.75E-05,10,S. saprophyticus - S. pyogenes,99.0/1.0,1639,Listeria monocytogenes
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,2756,Brochothrix thermosphacta
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,2058136,Planococcus sp. MB-3u-03
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1215089,Planococcus halocryophilus
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,76853,Solibacillus silvestris
5.26E-06,3,S. saprophyticus - S. pyogenes,99.0/1.0,1406,Paenibacillus polymyxa
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,2507935,Cohnella sp. HS21
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1379,Gemella haemolysans
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,37482,Laceyella sacchari
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,2026,Thermoactinomyces vulgaris
0.012026615,6863,S. saprophyticus - S. pyogenes,99.0/1.0,1314,Streptococcus pyogenes
2.10E-05,12,S. saprophyticus - S. pyogenes,99.0/1.0,1311,Streptococcus agalactiae
1.58E-05,9,S. saprophyticus - S. pyogenes,99.0/1.0,1334,Streptococcus dysgalactiae
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,1336,Streptococcus equi
7.01E-06,4,S. saprophyticus - S. pyogenes,99.0/1.0,2420310,Streptococcus sp. FDAARGOS_522
5.26E-06,3,S. saprophyticus - S. pyogenes,99.0/1.0,2420309,Streptococcus sp. FDAARGOS_521
5.26E-06,3,S. saprophyticus - S. pyogenes,99.0/1.0,1329,Streptococcus canis
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1328,Streptococcus anginosus
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1338,Streptococcus intermedius
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,1307,Streptococcus suis
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,1309,Streptococcus mutans
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1326,Streptococcus acidominimus
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1335,Streptococcus equinus
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1348,Streptococcus parauberis
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1888195,Streptococcus himalayensis
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1313,Streptococcus pneumoniae
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1308,Streptococcus thermophilus
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1902136,Streptococcus sp. NPS 308
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1346,Streptococcus iniae
7.01E-06,4,S. saprophyticus - S. pyogenes,99.0/1.0,1351,Enterococcus faecalis
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,44008,Enterococcus cecorum
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,33970,Melissococcus plutonius
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1720083,Lactobacillus sp. HSLZ-75
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1599,Lactobacillus sakei
5.26E-06,3,S. saprophyticus - S. pyogenes,99.0/1.0,2506420,Weissella sp. 26KH-42
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1377,Aerococcus viridans
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,51665,Aerococcus urinaeequi
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,2751,Carnobacterium maltaromaticum
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,29360,Cellulosilyticum lentocellum
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1532,Blautia coccoides
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1496,Clostridioides difficile
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,55583,Dehalobacter restrictus
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,2734,Symbiobacterium thermophilum
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,42838,Ammonifex degensii
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,1712675,Turicibacter sp. H121
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,45497,[Clostridium] ultunense
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,37928,Arthrobacter crystallopoietes
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,11,Cellulomonas gilvus
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,40318,Streptomyces nodosus
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,376219,Arthrospira sp. PCC 8005
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,111781,Leptolyngbya sp. PCC 7376
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,2118,Mycoplasma mobile
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,2098,Mycoplasma hominis
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,264636,Acholeplasma hippikon
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,562,Escherichia coli
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,28901,Salmonella enterica
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,47884,Pseudomonas taetrolens
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,303,Pseudomonas putida
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,666,Vibrio cholerae
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,114186,Candidatus Carsonella ruddii
3.50E-06,2,S. saprophyticus - S. pyogenes,99.0/1.0,1079,Blastochloris viridis
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,235,Brucella abortus
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,2560057,Terasakiella sp. SH-1
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,171437,Tistrella mobilis
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,421000,Sulfitobacter donghicola
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1925548,Candidatus Fonsibacter ubiquis
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,349221,Micavibrio aeruginosavorus
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,152480,Burkholderia ambifaria
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,2547399,Paraburkholderia sp. 7MH5
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,996,Flavobacterium columnare
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,1630693,Gemmata sp. SH-PL17
1.75E-06,1,S. saprophyticus - S. pyogenes,99.0/1.0,658062,Candidatus Koribacter versatilis
0.000105143,60,S. saprophyticus - S. pyogenes,99.0/1.0,9606,Homo sapiens
0.916695446,1417422,S. saprophyticus - S. pyogenes,99.9/0.1,29385,Staphylococcus saprophyticus
0.002113528,3268,S. saprophyticus - S. pyogenes,99.9/0.1,1280,Staphylococcus aureus
0.000429432,664,S. saprophyticus - S. pyogenes,99.9/0.1,1282,Staphylococcus epidermidis
0.000270335,418,S. saprophyticus - S. pyogenes,99.9/0.1,1283,Staphylococcus haemolyticus
0.000252873,391,S. saprophyticus - S. pyogenes,99.9/0.1,283734,Staphylococcus pseudintermedius
0.00022377,346,S. saprophyticus - S. pyogenes,99.9/0.1,1286,Staphylococcus simulans
0.000188846,292,S. saprophyticus - S. pyogenes,99.9/0.1,29382,Staphylococcus cohnii
0.000168151,260,S. saprophyticus - S. pyogenes,99.9/0.1,246432,Staphylococcus equorum
0.000134521,208,S. saprophyticus - S. pyogenes,99.9/0.1,1288,Staphylococcus xylosus
0.000102184,158,S. saprophyticus - S. pyogenes,99.9/0.1,28035,Staphylococcus lugdunensis
9.18E-05,142,S. saprophyticus - S. pyogenes,99.9/0.1,1292,Staphylococcus warneri
8.99E-05,139,S. saprophyticus - S. pyogenes,99.9/0.1,1290,Staphylococcus hominis
7.44E-05,115,S. saprophyticus - S. pyogenes,99.9/0.1,214473,Staphylococcus nepalensis
7.44E-05,115,S. saprophyticus - S. pyogenes,99.9/0.1,70255,Staphylococcus condimenti
6.86E-05,106,S. saprophyticus - S. pyogenes,99.9/0.1,2044912,Staphylococcus sp. SDB 2975
5.24E-05,81,S. saprophyticus - S. pyogenes,99.9/0.1,45972,Staphylococcus pasteuri
4.33E-05,67,S. saprophyticus - S. pyogenes,99.9/0.1,29379,Staphylococcus auricularis
4.07E-05,63,S. saprophyticus - S. pyogenes,99.9/0.1,29384,Staphylococcus kloosii
3.10E-05,48,S. saprophyticus - S. pyogenes,99.9/0.1,1715860,Staphylococcus sp. AntiMn-1
1.62E-05,25,S. saprophyticus - S. pyogenes,99.9/0.1,373067,Staphylococcus sp. 693-2
1.42E-05,22,S. saprophyticus - S. pyogenes,99.9/0.1,61015,Staphylococcus succinus
1.29E-05,20,S. saprophyticus - S. pyogenes,99.9/0.1,1295,Staphylococcus schleiferi
1.16E-05,18,S. saprophyticus - S. pyogenes,99.9/0.1,29388,Staphylococcus capitis
7.76E-06,12,S. saprophyticus - S. pyogenes,99.9/0.1,643214,Staphylococcus stepanovicii
7.76E-06,12,S. saprophyticus - S. pyogenes,99.9/0.1,155085,Staphylococcus lutrae
7.11E-06,11,S. saprophyticus - S. pyogenes,99.9/0.1,1281,Staphylococcus carnosus
7.11E-06,11,S. saprophyticus - S. pyogenes,99.9/0.1,46127,Staphylococcus felis
5.82E-06,9,S. saprophyticus - S. pyogenes,99.9/0.1,985762,Staphylococcus agnetis
5.82E-06,9,S. saprophyticus - S. pyogenes,99.9/0.1,1294,Staphylococcus muscae
5.17E-06,8,S. saprophyticus - S. pyogenes,99.9/0.1,46126,Staphylococcus chromogenes
5.17E-06,8,S. saprophyticus - S. pyogenes,99.9/0.1,308354,Staphylococcus simiae
4.53E-06,7,S. saprophyticus - S. pyogenes,99.9/0.1,1296,Staphylococcus sciuri
3.88E-06,6,S. saprophyticus - S. pyogenes,99.9/0.1,170573,Staphylococcus pettenkoferi
3.88E-06,6,S. saprophyticus - S. pyogenes,99.9/0.1,985002,Staphylococcus argenteus
3.23E-06,5,S. saprophyticus - S. pyogenes,99.9/0.1,70258,Staphylococcus piscifermentans
1.94E-06,3,S. saprophyticus - S. pyogenes,99.9/0.1,29380,Staphylococcus caprae
1.29E-06,2,S. saprophyticus - S. pyogenes,99.9/0.1,1654388,Staphylococcus schweitzeri
1.29E-06,2,S. saprophyticus - S. pyogenes,99.9/0.1,1284,Staphylococcus hyicus
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,2025492,Staphylococcus sp. M0911
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,53344,Staphylococcus delphini
1.94E-06,3,S. saprophyticus - S. pyogenes,99.9/0.1,1898474,Macrococcus sp. IME1552
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,69966,Macrococcus caseolyticus
3.23E-06,5,S. saprophyticus - S. pyogenes,99.9/0.1,1849491,Auricoccus indicus
6.47E-05,100,S. saprophyticus - S. pyogenes,99.9/0.1,1392,Bacillus anthracis
3.62E-05,56,S. saprophyticus - S. pyogenes,99.9/0.1,1428,Bacillus thuringiensis
3.30E-05,51,S. saprophyticus - S. pyogenes,99.9/0.1,1396,Bacillus cereus
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,580165,Bacillus cytotoxicus
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,1405,Bacillus mycoides
4.40E-05,68,S. saprophyticus - S. pyogenes,99.9/0.1,492670,Bacillus velezensis
5.17E-06,8,S. saprophyticus - S. pyogenes,99.9/0.1,1390,Bacillus amyloliquefaciens
2.26E-05,35,S. saprophyticus - S. pyogenes,99.9/0.1,1423,Bacillus subtilis
1.29E-06,2,S. saprophyticus - S. pyogenes,99.9/0.1,1452,Bacillus atrophaeus
3.23E-06,5,S. saprophyticus - S. pyogenes,99.9/0.1,1404,Bacillus megaterium
2.59E-06,4,S. saprophyticus - S. pyogenes,99.9/0.1,2049935,Bacillus sp. Lzh-5
1.94E-06,3,S. saprophyticus - S. pyogenes,99.9/0.1,33932,Bacillus cohnii
1.29E-06,2,S. saprophyticus - S. pyogenes,99.9/0.1,1049581,Bacillus cellulasensis
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,293387,Bacillus altitudinis
1.29E-06,2,S. saprophyticus - S. pyogenes,99.9/0.1,561879,Bacillus safensis
1.29E-06,2,S. saprophyticus - S. pyogenes,99.9/0.1,1402861,Bacillus filamentosus
1.29E-06,2,S. saprophyticus - S. pyogenes,99.9/0.1,1837130,Bacillus sp. FJAT-14266
1.29E-06,2,S. saprophyticus - S. pyogenes,99.9/0.1,2011012,Bacillus sp. FJAT-45348
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,1397,Bacillus circulans
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,86664,Bacillus flexus
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,352858,Bacillus sp. Y1
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,2014076,Bacillus sp. FJAT-42376
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,279826,Bacillus foraminis
1.29E-06,2,S. saprophyticus - S. pyogenes,99.9/0.1,28031,Lysinibacillus fusiformis
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,2086577,Lysinibacillus sp. Marseille-P5727
2.59E-06,4,S. saprophyticus - S. pyogenes,99.9/0.1,2213194,Paraliobacillus sp. X-1125
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,129338,Geobacillus subterraneus
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,1426,Parageobacillus thermoglucosidasius
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,1295642,Parageobacillus genomosp. 1
1.29E-06,2,S. saprophyticus - S. pyogenes,99.9/0.1,1221500,Fictibacillus phosphorivorans
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,182710,Oceanobacillus iheyensis
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,2052660,Oceanobacillus sp. 160
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,302167,Virgibacillus dokdonensis
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,1570,Halobacillus halophilus
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,1449,Amphibacillus xylanus
2.13E-05,33,S. saprophyticus - S. pyogenes,99.9/0.1,1639,Listeria monocytogenes
3.23E-06,5,S. saprophyticus - S. pyogenes,99.9/0.1,2058136,Planococcus sp. MB-3u-03
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,1215089,Planococcus halocryophilus
1.29E-06,2,S. saprophyticus - S. pyogenes,99.9/0.1,1571,Sporosarcina ureae
1.29E-06,2,S. saprophyticus - S. pyogenes,99.9/0.1,76853,Solibacillus silvestris
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,2320858,Paenisporosarcina sp. K2R23-3
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,1750719,Kurthia sp. 11kri321
5.17E-06,8,S. saprophyticus - S. pyogenes,99.9/0.1,1406,Paenibacillus polymyxa
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,162209,Paenibacillus naphthalenovorans
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,1464,Paenibacillus larvae
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,2496837,Brevibacillus sp. SCSIO 07484
5.17E-06,8,S. saprophyticus - S. pyogenes,99.9/0.1,1379,Gemella haemolysans
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,1785995,Gemella sp. oral taxon 928
1.94E-06,3,S. saprophyticus - S. pyogenes,99.9/0.1,37482,Laceyella sacchari
6.47E-07,1,S. saprophyticus - S. pyogenes,99.9/0.1,85683,[Bacillus] selenitireducens
